OrderID,CustomerID,OrderDate,OrderAmount,ProductCategory
680,768,2024-10-13,9465.41,Furniture
681,714,2023-02-22,6024.08,Books
682,494,2023-02-04,3831.08,Clothing
683,1000,2023-07-01,6922.34,Electronics
684,198,2023-02-18,1166.81,Clothing
685,488,2024-10-16,2355.3,Grocery
686,650,2023-05-22,4024.07,Clothing
687,64,2023-04-07,4915.19,Clothing
688,799,2023-12-03,7944.42,Electronics
689,34,2024-10-14,8589.31,Electronics
690,313,2023-12-12,2427.56,Electronics
691,560,2023-10-20,9837.91,Clothing
692,136,2023-11-17,9499.25,Clothing
693,565,2023-11-11,9090.79,Furniture
694,165,2023-04-30,8804.66,Furniture
695,96,2024-07-31,9815.63,Books
696,716,2024-07-07,1563.34,Grocery
697,597,2023-11-23,2598.55,Furniture
698,829,2023-09-05,753.77,Electronics
699,491,2023-11-04,2792.95,Clothing
700,321,2023-04-09,8848.42,Clothing
701,757,2024-12-08,8071.17,Furniture
702,306,2023-01-31,4399.24,Electronics
703,958,2023-11-14,3332.41,Grocery
704,16,2023-12-01,8101.78,Books
705,341,2024-02-14,595.89,Furniture
706,561,2023-04-07,1671.89,Grocery
707,526,2023-12-16,3798.62,Furniture
708,241,2023-05-12,1265.39,Books
709,625,2023-07-31,2395.97,Grocery
710,648,2023-05-10,1166.76,Furniture
711,699,2023-03-20,1339.45,Furniture
712,19,2024-01-08,7210.1,Electronics
713,205,2024-06-15,3415.08,Electronics
714,746,2024-09-09,8738.92,Clothing
715,559,2023-12-29,1089.04,Furniture
716,331,2023-03-29,484.34,Furniture
717,235,2023-10-07,2423.78,Books
718,631,2024-09-01,7268.99,Books
719,205,2023-05-09,8354.36,Grocery
720,978,2024-11-01,6297.26,Electronics
721,542,2023-07-23,9861.79,Clothing
722,778,2023-08-21,4408.22,Electronics
723,865,2023-03-25,1632.42,Books
724,329,2024-12-27,8856.41,Furniture
725,946,2024-10-05,3236.33,Grocery
726,439,2023-08-10,1821.42,Electronics
727,990,2023-05-15,3983.48,Books
728,187,2023-03-31,6483.49,Clothing
729,869,2023-02-27,1527.72,Books
730,381,2024-11-05,4599.44,Furniture
731,934,2024-06-25,7261.61,Books
732,105,2024-01-20,367.88,Grocery
733,992,2023-11-10,7836.13,Furniture
734,126,2024-02-24,117.15,Books
735,896,2024-08-20,3262.64,Books
736,264,2023-12-06,5988.26,Clothing
737,897,2024-06-01,209.12,Books
738,498,2023-06-08,8849.29,Books
739,498,2023-08-29,7541.26,Clothing
740,532,2023-08-20,3123.4,Electronics
741,782,2024-04-12,7095.41,Books
742,218,2023-07-16,2445.99,Furniture
743,950,2024-02-29,3071.66,Books
744,455,2023-10-28,8051.38,Books
745,474,2024-12-28,8429.15,Electronics
746,388,2024-10-02,3284.81,Grocery
747,426,2024-05-09,5072.07,Books
748,334,2024-07-06,5042.61,Clothing
749,728,2024-11-16,8885.73,Grocery
750,297,2024-03-03,3158.52,Books
751,872,2023-07-31,5393.85,Books
752,927,2023-08-31,6000.47,Clothing
753,12,2023-03-24,9401.27,Clothing
754,366,2023-09-29,4450.56,Clothing
755,623,2024-06-16,9926.67,Clothing
756,576,2024-12-12,683.81,Books
757,368,2024-10-22,3319.72,Books
758,910,2024-09-08,8040.3,Clothing
759,436,2024-10-07,2942.43,Books
760,310,2023-11-20,241.34,Furniture
761,35,2023-01-31,4928.33,Grocery
762,435,2023-11-20,9063.42,Electronics
763,617,2023-10-28,6876.4,Electronics
764,724,2024-07-14,9291.39,Furniture
765,952,2023-05-11,661.18,Electronics
766,13,2024-11-25,4732.59,Books
767,522,2023-12-30,6519.41,Grocery
768,287,2024-04-21,1632.89,Grocery
769,359,2023-09-05,5200.45,Grocery
770,108,2023-11-28,4081.8,Books
771,184,2023-04-11,2756.91,Clothing
772,449,2024-05-23,7269.89,Books
773,589,2023-11-21,9896.35,Clothing
774,600,2024-07-08,3418.08,Grocery
775,125,2024-03-08,9435.46,Clothing
776,206,2024-09-01,1707.38,Furniture
777,956,2024-04-01,6604.81,Electronics
778,701,2024-03-12,8430.71,Electronics
779,222,2023-12-06,6449.48,Electronics
780,350,2023-05-30,4176.79,Books
781,146,2024-04-04,1419.21,Clothing
782,873,2024-04-07,1596.36,Grocery
783,397,2023-09-19,587.6,Furniture
784,29,2024-01-16,8674.58,Grocery
785,985,2023-04-27,8041.89,Clothing
786,151,2023-06-16,2171.42,Books
787,850,2023-09-24,2302.01,Clothing
788,353,2024-10-07,445.28,Books
789,434,2023-06-12,8326.11,Books
790,805,2024-05-16,8567.71,Electronics
791,457,2024-04-28,3440.49,Furniture
792,983,2023-09-09,7249.82,Grocery
793,607,2024-04-29,4078.75,Clothing
794,14,2024-06-22,9891.14,Furniture
795,648,2023-10-03,7111.62,Grocery
796,712,2023-09-28,2665.72,Grocery
797,146,2023-02-05,7820.23,Clothing
798,354,2023-07-14,5874.02,Electronics
799,882,2023-01-23,453.49,Furniture
800,202,2024-02-13,2458.66,Clothing
801,677,2023-03-13,1326.34,Grocery
802,511,2024-05-26,1237.56,Electronics
803,59,2024-05-18,9498.96,Electronics
804,191,2023-03-15,2483.12,Books
805,37,2024-12-19,9690.94,Electronics
806,428,2024-04-26,840.21,Books
807,242,2023-04-05,9195.41,Furniture
808,766,2023-06-21,8667.74,Clothing
809,88,2024-10-19,5989.92,Furniture
810,320,2024-09-22,5079.57,Furniture
811,893,2024-01-26,8160.49,Grocery
812,148,2024-01-15,1075.79,Clothing
813,460,2023-09-26,3336.26,Books
814,720,2024-04-25,3780.09,Electronics
815,218,2024-11-19,1899.04,Clothing
816,203,2023-10-19,5099.63,Electronics
817,306,2023-03-25,9092.52,Electronics
818,33,2024-12-13,198.44,Grocery
819,277,2023-10-10,5643.55,Grocery
820,450,2023-03-22,189.26,Clothing
821,130,2024-05-29,4518.05,Books
822,232,2023-05-13,8780.65,Electronics
823,746,2023-04-22,4475.0,Electronics
824,66,2023-10-09,6896.24,Furniture
825,632,2024-01-09,1159.89,Electronics
826,942,2023-01-19,5491.07,Grocery
827,623,2023-06-26,2587.71,Grocery
828,686,2024-06-11,8006.9,Grocery
829,350,2024-02-06,6631.02,Books
830,700,2023-11-16,5896.78,Furniture
831,14,2024-07-29,3449.1,Electronics
832,9,2024-12-16,2239.54,Furniture
833,964,2023-06-21,9306.21,Electronics
834,190,2023-06-06,6983.93,Furniture
835,728,2024-04-01,2428.32,Clothing
836,987,2023-06-05,9140.59,Grocery
837,873,2023-02-01,2670.76,Grocery
838,735,2023-08-19,4568.4,Electronics
839,919,2024-06-13,5681.9,Books
840,89,2023-03-13,3432.2,Grocery
841,426,2023-03-26,8981.4,Clothing
842,684,2024-12-25,4136.5,Books
843,458,2023-02-25,5074.47,Clothing
844,611,2024-11-11,3417.85,Electronics
845,513,2024-10-02,405.68,Books
846,831,2023-09-29,638.9,Electronics
847,884,2023-02-09,2867.58,Electronics
848,933,2023-12-03,3255.42,Books
849,214,2024-09-01,4898.83,Clothing
850,305,2023-01-10,9234.91,Grocery
851,318,2024-04-22,2308.0,Grocery
852,862,2024-08-18,6334.57,Electronics
853,499,2023-01-20,2664.31,Books
854,299,2023-06-15,8130.57,Grocery
855,956,2023-12-31,7106.93,Books
856,840,2023-12-28,3128.42,Clothing
857,682,2023-03-22,4046.97,Clothing
858,387,2023-04-10,1353.22,Grocery
859,207,2023-09-01,5523.18,Furniture
860,407,2024-04-02,2274.02,Clothing
861,868,2024-03-16,9748.7,Furniture
862,78,2024-05-12,1235.7,Electronics
863,334,2024-09-19,7399.48,Clothing
864,442,2024-09-21,1594.77,Furniture
865,311,2023-06-22,6388.71,Furniture
866,87,2024-04-22,4628.95,Books
867,295,2023-06-07,1556.07,Furniture
868,276,2024-10-31,844.8,Clothing
869,120,2024-10-10,5096.5,Books
870,898,2024-02-29,4298.64,Clothing
871,207,2023-09-21,1147.12,Electronics
872,779,2023-05-21,5317.08,Grocery
873,210,2024-09-22,9722.44,Books
874,27,2024-06-25,7509.05,Grocery
875,304,2024-12-02,7805.75,Furniture
876,481,2023-09-08,6117.29,Grocery
877,91,2023-10-26,6351.61,Clothing
878,821,2024-08-05,3956.65,Clothing
879,647,2024-03-09,4790.25,Furniture
880,638,2023-09-23,5524.23,Clothing
881,683,2023-08-20,5759.94,Electronics
882,902,2024-01-03,1921.07,Books
883,377,2023-03-31,4773.99,Grocery
884,663,2024-06-24,3961.14,Electronics
885,886,2023-04-04,2610.42,Furniture
886,721,2023-11-08,9258.19,Grocery
887,717,2023-07-29,6828.33,Furniture
888,524,2024-05-20,3693.5,Electronics
889,108,2024-11-27,5478.97,Books
890,930,2023-07-23,8560.44,Books
891,987,2023-03-08,5184.83,Electronics
892,605,2024-12-20,1815.21,Furniture
893,781,2023-02-27,2059.21,Furniture
894,327,2024-10-14,5281.13,Books
895,95,2024-06-19,9279.66,Furniture
896,361,2024-02-12,5578.09,Electronics
897,720,2024-07-14,4133.91,Clothing
898,614,2024-06-29,7137.41,Books
899,386,2023-04-28,4309.77,Grocery
900,149,2024-12-10,7146.52,Grocery
901,878,2024-01-09,4409.98,Electronics
902,418,2024-05-16,421.38,Clothing
903,449,2023-03-15,4423.64,Clothing
904,538,2023-12-16,291.9,Books
905,730,2024-07-09,8453.8,Furniture
906,886,2023-06-01,7483.82,Books
907,72,2023-05-04,2613.71,Clothing
908,692,2023-06-11,149.11,Furniture
909,612,2023-05-26,9495.18,Furniture
910,995,2023-07-12,3445.19,Clothing
911,112,2024-11-17,9428.26,Grocery
912,467,2024-06-14,9477.6,Electronics
913,865,2023-07-24,1955.39,Clothing
914,32,2024-02-17,777.0,Electronics
915,473,2023-11-15,4205.69,Grocery
916,783,2023-10-17,8399.44,Clothing
917,762,2024-02-03,755.33,Books
918,183,2023-01-26,6714.03,Books
919,342,2024-06-08,9583.66,Grocery
920,400,2024-03-31,5151.0,Furniture
921,69,2023-04-05,717.25,Books
922,801,2023-01-03,2845.83,Clothing
923,538,2024-07-08,6058.55,Electronics
924,474,2024-04-30,6446.79,Furniture
925,187,2024-04-09,4893.69,Clothing
926,135,2024-12-06,2553.55,Books
927,634,2024-03-28,8580.71,Furniture
928,114,2023-09-06,2152.55,Furniture
929,148,2023-03-03,8232.52,Books
930,977,2024-12-04,9819.02,Furniture
931,4,2024-04-15,1855.42,Electronics
932,856,2024-06-11,8342.16,Books
933,70,2023-04-07,6971.33,Grocery
934,272,2024-12-08,1813.45,Clothing
935,804,2023-10-04,1032.61,Books
936,950,2024-12-10,9826.28,Furniture
937,943,2023-05-27,5982.27,Clothing
938,722,2024-09-25,8076.21,Furniture
939,135,2023-04-01,5806.41,Books
940,228,2024-07-21,3160.43,Clothing
941,785,2024-05-08,1259.5,Clothing
942,201,2024-11-24,6494.72,Furniture
943,529,2023-06-20,843.4,Furniture
944,227,2024-12-15,6186.47,Books
945,482,2024-03-27,3938.88,Clothing
946,44,2023-03-23,4288.99,Grocery
947,212,2023-01-27,262.16,Books
948,837,2023-10-20,4302.24,Grocery
949,619,2023-05-29,2835.77,Grocery
950,648,2024-01-30,1822.26,Clothing
951,483,2023-10-03,1087.95,Electronics
952,407,2024-07-07,4468.37,Books
953,268,2024-04-12,9217.26,Furniture
954,827,2024-10-18,7180.34,Furniture
955,391,2024-08-13,1954.56,Books
956,985,2023-08-05,4300.29,Books
957,191,2024-10-31,9573.54,Grocery
958,515,2023-08-23,9245.77,Books
959,587,2023-09-10,402.43,Electronics
960,510,2023-01-06,4740.49,Clothing
961,30,2023-12-15,736.47,Clothing
962,23,2023-08-23,6540.78,Electronics
963,224,2023-12-05,6114.75,Clothing
964,592,2024-11-05,8457.09,Books
965,569,2024-02-12,7686.53,Furniture
966,810,2024-12-02,9091.12,Books
967,860,2023-05-01,2240.81,Books
968,518,2023-10-27,7658.96,Furniture
969,595,2023-10-06,5839.92,Furniture
970,596,2024-05-29,3890.86,Grocery
971,45,2024-04-13,1313.99,Clothing
972,436,2024-04-12,6744.9,Clothing
973,258,2024-08-21,7705.19,Furniture
974,329,2023-01-12,1924.58,Books
975,116,2024-05-13,758.02,Furniture
976,654,2023-06-04,2770.92,Clothing
977,601,2024-11-06,5857.41,Grocery
978,208,2024-06-19,9785.84,Books
979,529,2024-10-15,7852.69,Furniture
980,337,2024-12-31,3697.47,Clothing
981,392,2024-05-04,3491.47,Clothing
982,927,2023-12-01,7352.59,Books
983,190,2023-02-09,4313.7,Clothing
984,301,2024-07-05,2523.34,Electronics
985,259,2023-04-20,5980.64,Grocery
986,152,2024-12-31,7989.85,Books
987,649,2024-10-27,3726.28,Electronics
988,262,2023-02-16,5898.8,Grocery
989,318,2023-12-19,2639.63,Electronics
990,351,2024-03-08,9135.78,Books
991,273,2024-01-05,9910.58,Furniture
992,896,2023-12-24,2081.89,Books
993,605,2023-06-05,7144.78,Books
994,299,2023-02-26,785.87,Books
995,418,2023-08-24,3387.97,Books
996,432,2024-02-12,3330.85,Electronics
997,98,2023-07-07,6929.29,Electronics
998,963,2023-11-05,3059.95,Furniture
999,9,2023-12-04,1099.66,Furniture
1000,127,2023-12-14,9953.91,Furniture
1001,802,2024-05-12,5900.07,Books
1002,349,2024-08-25,5393.37,Grocery
1003,775,2024-10-18,6417.62,Furniture
1004,694,2023-01-26,7239.41,Electronics
1005,443,2023-06-22,1036.9,Furniture
1006,946,2024-03-07,336.8,Clothing
1007,105,2024-08-16,3715.72,Grocery
1008,387,2024-01-12,9158.76,Clothing
1009,321,2023-08-12,7207.65,Furniture
1010,264,2024-03-15,3715.74,Books
1011,711,2023-08-18,3119.34,Grocery
1012,86,2024-12-20,5839.5,Electronics
1013,494,2024-06-01,1435.17,Grocery
1014,118,2023-02-14,1429.83,Grocery
1015,156,2023-12-16,780.02,Grocery
1016,964,2023-10-11,6041.78,Clothing
1017,864,2023-06-22,2187.47,Books
1018,879,2023-08-29,5787.43,Clothing
1019,708,2023-12-15,981.76,Clothing
1020,508,2024-07-20,6783.59,Electronics
1021,210,2023-11-08,834.09,Electronics
1022,878,2023-07-22,5896.43,Clothing
1023,657,2024-05-28,5180.32,Furniture
1024,331,2024-12-31,7936.46,Books
1025,707,2024-06-16,2745.12,Grocery
1026,996,2023-02-18,7849.17,Grocery
1027,249,2023-01-23,285.69,Electronics
1028,256,2024-06-01,460.69,Books
1029,536,2023-01-06,3510.82,Grocery
1030,963,2024-07-16,7786.24,Furniture
1031,283,2023-08-21,833.88,Grocery
1032,976,2023-10-21,5565.5,Electronics
1033,728,2023-12-12,8848.97,Clothing
1034,363,2023-06-07,7511.13,Grocery
1035,486,2023-11-19,6433.3,Furniture
1036,603,2023-03-21,7727.28,Electronics
1037,916,2024-06-25,6994.73,Books
1038,269,2023-09-22,4390.89,Books
1039,265,2023-07-23,6589.28,Grocery
1040,535,2024-05-07,4706.54,Clothing
1041,411,2024-06-30,4735.74,Electronics
1042,949,2024-06-08,774.94,Books
1043,82,2024-07-13,253.97,Furniture
1044,796,2023-04-24,5806.29,Electronics
1045,975,2023-12-18,5853.32,Clothing
1046,623,2024-07-31,5300.07,Clothing
1047,544,2024-06-08,8240.04,Furniture
1048,606,2023-02-20,5437.08,Grocery
1049,364,2024-03-15,5125.73,Grocery
1050,558,2024-10-17,9272.69,Grocery
1051,541,2023-04-13,6108.76,Furniture
1052,421,2024-04-28,9412.81,Grocery
1053,191,2024-05-12,8909.44,Grocery
1054,308,2024-06-21,6409.76,Electronics
1055,816,2024-05-13,6253.43,Electronics
1056,189,2023-09-28,4944.29,Clothing
1057,311,2024-07-08,7499.17,Electronics
1058,440,2024-08-09,4418.63,Grocery
1059,380,2024-03-06,1349.09,Electronics
1060,532,2024-08-24,4995.35,Grocery
1061,31,2024-06-23,2435.78,Grocery
1062,618,2023-08-15,7420.79,Furniture
1063,979,2023-02-03,4417.65,Grocery
1064,462,2023-12-01,7539.44,Grocery
1065,117,2023-08-07,1120.46,Grocery
1066,277,2023-08-26,1888.72,Furniture
1067,205,2024-05-22,3265.53,Books
1068,241,2023-01-06,4130.25,Clothing
1069,429,2023-07-28,2292.95,Books
1070,339,2023-05-13,9382.12,Grocery
1071,162,2024-09-06,2321.66,Books
1072,550,2024-07-04,2107.07,Furniture
1073,275,2024-10-06,6542.58,Books
1074,639,2024-10-31,9014.11,Clothing
1075,130,2023-05-08,5267.0,Electronics
1076,401,2024-08-22,5582.16,Books
1077,634,2023-02-24,2875.21,Grocery
1078,571,2023-10-23,7775.76,Books
1079,298,2023-11-03,7743.84,Grocery
1080,508,2024-08-18,4584.37,Furniture
1081,8,2023-12-18,9602.09,Electronics
1082,34,2023-07-24,8928.77,Furniture
1083,706,2023-11-12,6143.67,Electronics
1084,668,2023-03-10,708.24,Books
1085,746,2024-07-24,8669.72,Furniture
1086,810,2023-03-12,2950.68,Electronics
1087,996,2023-11-04,1789.17,Clothing
1088,781,2024-12-27,7755.82,Books
1089,42,2023-06-01,8973.6,Clothing
1090,221,2024-06-27,2639.53,Clothing
1091,928,2023-11-23,796.75,Furniture
1092,937,2023-01-13,2017.89,Furniture
1093,116,2023-12-30,5236.2,Grocery
1094,138,2023-03-20,4367.42,Clothing
1095,958,2024-09-27,5380.76,Clothing
1096,673,2024-01-04,763.34,Electronics
1097,143,2024-08-05,5241.9,Clothing
1098,127,2023-05-19,454.97,Clothing
1099,660,2023-02-18,3569.62,Clothing
1100,204,2023-07-07,8919.94,Grocery
1101,152,2023-06-29,4916.65,Clothing
1102,125,2024-01-15,7615.02,Grocery
1103,44,2023-02-26,4360.33,Clothing
1104,355,2023-08-24,8071.04,Grocery
1105,710,2023-12-23,1184.06,Furniture
1106,242,2023-07-13,1720.76,Electronics
1107,127,2023-06-27,1246.14,Books
1108,698,2024-06-18,4539.87,Electronics
1109,274,2023-06-04,6877.24,Electronics
1110,518,2024-02-20,8248.82,Books
1111,52,2024-07-18,8779.81,Grocery
1112,588,2023-06-24,6042.19,Clothing
1113,792,2024-04-04,8173.82,Grocery
1114,640,2024-06-15,5588.11,Furniture
1115,203,2024-08-05,4607.2,Clothing
1116,724,2023-08-29,7106.39,Electronics
1117,22,2023-04-30,9111.37,Grocery
1118,120,2023-04-20,9187.46,Furniture
1119,981,2023-12-22,5108.96,Grocery
1120,3,2023-09-02,3549.42,Books
1121,491,2023-09-13,7237.41,Grocery
1122,926,2024-03-17,2352.09,Furniture
1123,743,2023-02-01,2804.33,Grocery
1124,170,2023-11-18,634.4,Electronics
1125,447,2024-03-01,945.0,Clothing
1126,863,2024-05-01,7960.1,Furniture
1127,786,2024-11-10,3128.37,Books
1128,345,2024-01-09,8669.18,Electronics
1129,326,2023-09-23,1678.14,Grocery
1130,530,2024-08-01,8708.61,Books
1131,679,2023-01-23,4466.0,Grocery
1132,851,2023-04-26,7942.25,Furniture
1133,680,2024-04-18,1622.21,Electronics
1134,956,2024-04-29,4665.16,Furniture
1135,868,2023-03-04,8722.66,Furniture
1136,612,2023-03-01,9232.92,Clothing
1137,90,2023-03-23,5109.33,Clothing
1138,167,2024-09-07,6460.41,Clothing
1139,829,2024-11-17,7731.74,Clothing
1140,921,2024-10-10,7101.66,Electronics
1141,166,2023-07-19,389.46,Furniture
1142,342,2023-02-25,635.59,Grocery
1143,129,2024-05-19,9809.96,Books
1144,64,2023-08-26,162.69,Grocery
1145,577,2023-06-08,9770.12,Books
1146,517,2024-04-25,7534.6,Furniture
1147,445,2024-09-08,3019.37,Electronics
1148,364,2023-02-27,3175.43,Electronics
1149,473,2024-09-28,914.7,Clothing
1150,556,2023-07-18,7735.5,Electronics
1151,163,2024-10-23,3681.43,Grocery
1152,982,2024-05-20,5939.47,Books
1153,924,2024-03-06,5509.79,Books
1154,222,2023-07-16,8966.09,Grocery
1155,344,2023-02-22,9402.76,Books
1156,543,2023-10-09,9466.9,Furniture
1157,451,2023-02-24,218.36,Clothing
1158,487,2024-02-28,8251.05,Grocery
1159,921,2023-08-27,8795.14,Grocery
1160,142,2023-03-24,897.27,Electronics
1161,38,2023-10-27,9749.11,Grocery
1162,501,2023-12-17,3145.63,Electronics
1163,167,2024-01-16,5009.5,Grocery
1164,915,2023-12-13,4224.69,Books
1165,911,2024-05-26,6229.94,Electronics
1166,779,2023-06-05,8857.06,Clothing
1167,900,2024-04-27,4593.49,Books
1168,435,2024-05-13,2561.59,Clothing
1169,485,2023-11-27,3979.28,Grocery
1170,465,2024-04-29,5992.43,Grocery
1171,551,2024-12-26,6279.39,Furniture
1172,770,2024-12-05,1405.22,Clothing
1173,492,2023-12-19,2797.03,Books
1174,547,2024-12-24,6229.73,Books
1175,575,2023-12-22,1925.18,Books
1176,982,2024-10-29,2720.3,Electronics
1177,684,2024-09-15,6730.12,Books
1178,343,2024-01-19,4066.86,Clothing
1179,494,2024-08-25,8902.75,Grocery
1180,494,2023-07-27,1070.14,Clothing
1181,89,2024-03-20,2571.94,Books
1182,349,2023-09-05,4460.85,Electronics
1183,435,2023-05-24,2083.3,Furniture
1184,569,2023-02-17,8216.77,Clothing
1185,678,2024-07-19,9534.36,Furniture
1186,244,2024-10-12,7345.95,Furniture
1187,865,2023-06-15,2255.62,Grocery
1188,247,2023-12-16,5929.09,Grocery
1189,157,2024-05-17,7146.58,Grocery
1190,354,2024-04-05,7372.28,Books
1191,245,2023-01-28,4338.74,Furniture
1192,216,2024-01-03,8692.15,Books
1193,750,2024-08-04,1243.46,Books
1194,365,2024-12-13,7947.66,Electronics
1195,524,2024-11-23,6451.11,Furniture
1196,548,2023-04-25,6986.04,Clothing
1197,80,2023-01-02,5743.19,Grocery
1198,55,2023-11-21,6813.77,Books
1199,351,2023-09-08,7302.19,Clothing
1200,642,2024-12-17,6798.77,Clothing
1201,406,2023-09-13,6392.09,Books
1202,366,2024-07-26,523.56,Electronics
1203,8,2023-07-05,382.63,Books
1204,190,2024-11-26,5642.61,Grocery
1205,7,2024-05-15,4528.96,Grocery
1206,586,2024-05-01,7922.65,Electronics
1207,248,2024-01-11,5158.52,Grocery
1208,92,2024-03-23,9608.82,Electronics
1209,17,2023-02-06,1049.94,Furniture
1210,682,2023-01-22,9075.78,Furniture
1211,315,2023-11-13,100.49,Furniture
1212,797,2024-03-16,595.46,Books
1213,925,2023-04-23,1985.8,Grocery
1214,156,2023-12-21,2827.66,Books
1215,674,2024-09-14,5238.26,Clothing
1216,998,2023-09-18,3704.39,Electronics
1217,867,2023-02-14,8514.46,Grocery
1218,851,2024-01-05,9358.55,Books
1219,994,2023-02-11,5794.58,Grocery
1220,329,2023-07-31,7468.55,Furniture
1221,937,2024-02-05,2831.13,Grocery
1222,970,2023-03-21,9844.83,Electronics
1223,493,2024-09-23,5449.7,Clothing
1224,180,2023-09-10,6016.34,Grocery
1225,856,2023-06-21,3147.39,Clothing
1226,795,2024-06-03,8866.67,Books
1227,414,2024-07-19,8229.59,Books
1228,721,2023-06-12,5219.94,Clothing
1229,672,2023-09-28,1228.14,Electronics
1230,986,2024-04-15,1212.76,Electronics
1231,203,2023-03-26,8478.64,Grocery
1232,248,2024-07-04,9995.16,Books
1233,855,2023-12-15,1022.14,Books
1234,187,2023-05-12,2745.32,Books
1235,143,2023-02-10,237.88,Electronics
1236,428,2023-03-15,3060.56,Books
1237,625,2023-04-22,8523.42,Books
1238,793,2024-03-17,184.45,Books
1239,982,2023-12-31,3415.43,Clothing
1240,743,2023-09-28,6874.78,Furniture
1241,691,2024-08-19,9531.29,Clothing
1242,736,2024-09-22,1148.21,Grocery
1243,224,2024-10-10,7392.59,Grocery
1244,423,2024-05-19,8423.14,Clothing
1245,279,2024-09-01,5235.51,Grocery
1246,126,2024-03-16,5123.81,Electronics
1247,259,2023-05-10,7688.94,Clothing
1248,893,2024-12-19,5974.38,Clothing
1249,638,2023-10-30,5961.23,Furniture
1250,71,2024-12-18,3273.84,Grocery
1251,752,2024-10-01,3225.73,Books
1252,365,2023-09-07,7745.29,Clothing
1253,871,2023-12-04,2743.35,Clothing
1254,494,2023-12-20,4160.45,Clothing
1255,811,2023-05-19,7892.8,Books
1256,771,2023-10-28,3720.63,Electronics
1257,13,2023-03-08,5635.44,Electronics
